ID,AUTHOR,TIMELINE,DATE,TITLE,TECHNIQUE,TYPE,URL
14993,"KEIRINCKX, Alexander",1601-1650,c. 1634,Woody Landscape,"Oil on panel, 40 x 61 cm",landscape,https://www.wga.hu/html/k/keirinck/woody.html
14994,"KENSETT, John Frederick",1851-1900,1860,Lake George,"Oil on canvas, 56 x 87 cm",landscape,https://www.wga.hu/html/k/kensett/lake_geo.html
14995,"KERCKHOVEN, Jacob van de",1651-1700,-,Still-Life,"Oil on canvas, 128 x 99 cm",still-life,https://www.wga.hu/html/k/kerckhov/stillife.html
14996,"KERN, Anton",1701-1750,1747,Summer and Spring,"Oil on canvas, 165 x 126 cm",mythological,https://www.wga.hu/html/k/kern_a/summer.html
14997,"KERN, Anton",1701-1750,1747,Autumn and Winter,"Oil on canvas, 165 x 126 cm",mythological,https://www.wga.hu/html/k/kern_a/winter.html
14998,"KERSEBOOM, Friedrich",1651-1700,1683,Portrait of Sir John Langham as a Boy,"Oil on canvas, 142 x 104 cm",portrait,https://www.wga.hu/html/k/kerseboo/friedric/langham.html
14999,"KERSEBOOM, Johann",1651-1700,1689-90,Robert Boyle,"Oil on canvas, 127 x 104 cm",portrait,https://www.wga.hu/html/k/kerseboo/johann/boyle.html
15000,"KERSEBOOM, Johann",1651-1700,1704,"Thomas Osborne, 1st Duke of Leeds ('Lord Danby')","Oil on canvas, 243 x 147 cm",portrait,https://www.wga.hu/html/k/kerseboo/johann/osborne.html
15001,"KERSEBOOM, Johann",1651-1700,c. 1690,"Two Children, Thought to be Emily and Robert Cecil","Oil on canvas, 75 x 71 cm",portrait,https://www.wga.hu/html/k/kerseboo/johann/children.html
15002,"KERSTING, Georg Friedrich",1801-1850,1811,Caspar David Friedrich in his Studio,"Oil on canvas, 51 x 40 cm",interior,https://www.wga.hu/html/k/kersting/caspar1.html
